date,low_pred_mean_flow_m3s,normal_pred_mean_flow_m3s,high_pred_mean_flow_m3s,low_pred_mean_sediment_flux_kg_s,normal_pred_mean_sediment_flux_kg_s,high_pred_mean_sediment_flux_kg_s,low_pred_water_volume_m3,low_pred_sediment_mass_kg,low_pred_water_volume_1e8_m3,low_pred_sediment_mass_1e4_t,normal_pred_water_volume_m3,normal_pred_sediment_mass_kg,normal_pred_water_volume_1e8_m3,normal_pred_sediment_mass_1e4_t,high_pred_water_volume_m3,high_pred_sediment_mass_kg,high_pred_water_volume_1e8_m3,high_pred_sediment_mass_1e4_t,pred_mean_flow_m3s,pred_mean_sediment_flux_kg_s,pred_water_volume_m3,pred_sediment_mass_kg,pred_water_volume_1e8_m3,pred_sediment_mass_1e4_t,year,month
2022-01-13,286.785653649998,376.40745634590525,609.3277666519457,236.13185535048328,372.9088900611967,842.1267688187305,24778280.475359827,20401792.302281756,0.24778280475359826,2.0401792302281754,32521604.228286214,32219328.101287395,0.32521604228286216,3.2219328101287394,52645919.03872811,72759752.82593831,0.5264591903872811,7.275975282593832,376.40745634590525,372.9088900611967,32521604.228286214,32219328.101287395,0.32521604228286216,3.2219328101287394,2022,1
2022-01-14,281.23842513092984,369.12669404117645,597.5416806967643,222.97840860275576,352.1364397711089,795.2170895124297,24298999.931312338,19265334.5032781,0.24298999931312337,1.92653345032781,31892546.365157645,30424588.396223806,0.3189254636515765,3.0424588396223804,51627601.21220043,68706756.53387392,0.5162760121220044,6.870675653387392,369.12669404117645,352.1364397711089,31892546.365157645,30424588.396223806,0.3189254636515765,3.0424588396223804,2022,1
2022-01-15,276.04195350235443,362.30630172799306,586.5008409210956,211.2094785869295,333.5504737950418,753.2450692952884,23850024.782603424,18248498.949910708,0.23850024782603424,1.8248498949910708,31303264.4692986,28818760.93589161,0.31303264469298603,2.881876093589161,50673672.65558266,65080373.98711292,0.5067367265558266,6.508037398711291,362.30630172799306,333.5504737950418,31303264.4692986,28818760.93589161,0.31303264469298603,2.881876093589161,2022,1
2022-01-16,273.0680716247137,358.40306842887526,580.1822933238681,206.06217652492876,325.42164807645594,734.8880337857303,23593081.388375264,17803772.051753845,0.23593081388375264,1.7803772051753846,30966025.11225482,28116430.393805794,0.3096602511225482,2.8116430393805794,50127750.1431822,63494326.11908709,0.501277501431822,6.34943261190871,358.40306842887526,325.42164807645594,30966025.11225482,28116430.393805794,0.3096602511225482,2.8116430393805794,2022,1
2022-01-17,270.1983976551966,354.63660847643195,574.0851541936132,201.51586164225318,318.24192539884064,718.6743236257968,23345141.557408985,17410970.445890676,0.23345141557408985,1.7410970445890677,30640602.97236372,27496102.35445983,0.30640602972363723,2.749610235445983,49600957.32232818,62093461.56126884,0.4960095732232818,6.209346156126885,354.63660847643195,318.24192539884064,30640602.97236372,27496102.35445983,0.30640602972363723,2.749610235445983,2022,1
2022-01-18,267.5209878855878,351.12249614846985,568.3965149797464,197.39740691178932,311.73789662210055,703.986508762597,23113813.353314783,17055135.957178596,0.23113813353314783,1.7055135957178595,30336983.667227793,26934154.268149488,0.30336983667227796,2.6934154268149486,49109458.89425009,60824434.35708839,0.49109458894250085,6.082443435708838,351.12249614846985,311.73789662210055,30336983.667227793,26934154.268149488,0.30336983667227796,2.6934154268149486,2022,1
2022-01-19,265.28373996795864,348.18609822489134,563.6430788864633,194.22416841030835,306.7265911981443,692.6696574975401,22920515.133231625,16780968.150650643,0.22920515133231625,1.6780968150650644,30083278.886630613,26501177.47951967,0.30083278886630616,2.650117747951967,48698762.015790425,59846658.407787465,0.48698762015790426,5.984665840778747,348.18609822489134,306.7265911981443,30083278.886630613,26501177.47951967,0.30083278886630616,2.650117747951967,2022,1
2022-01-20,263.24024891516194,345.50400705519996,559.3013141450042,191.45709913582883,302.35672449660575,682.8013442885648,22743957.50626999,16541893.36533561,0.2274395750626999,1.654189336533561,29851546.209569275,26123620.996506736,0.29851546209569274,2.6123620996506736,48323633.54212836,58994036.146532,0.48323633542128364,5.8994036146532,345.50400705519996,302.35672449660575,29851546.209569275,26123620.996506736,0.29851546209569274,2.6123620996506736,2022,1
2022-01-21,261.52259271671073,343.24957559286173,555.6518442292062,189.34443720637682,299.0203241027786,675.266870968076,22595552.010723807,16359359.374630958,0.22595552010723807,1.6359359374630957,29656763.331223253,25835356.00248007,0.2965676333122325,2.583535600248007,48008319.34140342,58343057.651641764,0.48008319341403416,5.834305765164176,343.24957559286173,299.0203241027786,29656763.331223253,25835356.00248007,0.2965676333122325,2.583535600248007,2022,1
2022-01-22,260.00046821357654,341.2517803573799,552.417816612215,187.6904793427179,296.4083275543689,669.3682928646765,22464040.45365301,16216457.415210826,0.2246404045365301,1.6216457415210825,29484153.822877623,25609679.50069747,0.29484153822877623,2.560967950069747,47728899.355295375,57833420.50350805,0.47728899355295373,5.7833420503508055,341.2517803573799,296.4083275543689,29484153.822877623,25609679.50069747,0.29484153822877623,2.560967950069747,2022,1
2022-01-23,258.845569593072,339.7359707394691,549.9640265143315,186.736191539071,294.90127800728976,665.9649769358897,22364257.21284142,16134006.948975734,0.2236425721284142,1.6134006948975734,29353187.87189013,25479470.419829834,0.2935318787189013,2.5479470419829835,47516891.89083824,57539374.00726087,0.4751689189083824,5.753937400726087,339.7359707394691,294.90127800728976,29353187.87189013,25479470.419829834,0.2935318787189013,2.5479470419829835,2022,1
2022-01-24,258.01823093088166,338.6500850356055,548.2061965361537,186.297368170433,294.20827055563177,664.3999830685237,22292775.152428176,16096092.609925412,0.22292775152428176,1.6096092609925412,29259367.347076315,25419594.576006584,0.29259367347076315,2.5419594576006586,47365015.38072368,57404158.537120454,0.4736501538072368,5.7404158537120455,338.6500850356055,294.20827055563177,29259367.347076315,25419594.576006584,0.29259367347076315,2.5419594576006586,2022,1
2022-01-25,257.6764480159607,338.201493427237,547.4800171838116,186.8005079433344,295.0028490506841,666.1943511794622,22263245.108579006,16139563.886304092,0.22263245108579005,1.6139563886304091,29220609.032113276,25488246.15797911,0.29220609032113276,2.5488246157979106,47302273.48468132,57559191.94190553,0.47302273484681323,5.755919194190553,338.201493427237,295.0028490506841,29220609.032113276,25488246.15797911,0.29220609032113276,2.5488246157979106,2022,1
2022-01-26,257.75605944495726,338.305983784768,547.6491660014495,187.86554773732553,296.68480257982037,669.9926464964827,22270123.536044307,16231583.324504925,0.22270123536044306,1.6231583324504926,29229636.999003954,25633566.94289648,0.29229636999003955,2.563356694289648,47316887.94252524,57887364.657296106,0.4731688794252524,5.7887364657296105,338.305983784768,296.68480257982037,29229636.999003954,25633566.94289648,0.29229636999003955,2.563356694289648,2022,1
2022-01-27,258.32071075788014,339.0470911648431,548.8488694003521,190.08362870517652,300.18768494424967,677.903080078865,22318909.409480844,16423225.520127252,0.22318909409480844,1.6423225520127251,29293668.676642444,25936215.97918317,0.2929366867664244,2.5936215979183173,47420542.31619042,58570826.11881393,0.4742054231619042,5.857082611881393,339.0470911648431,300.18768494424967,29293668.676642444,25936215.97918317,0.2929366867664244,2.5936215979183173,2022,1
2022-01-28,259.2574727241739,340.27659544599015,550.8391888934705,192.90120027313375,304.6373068917645,687.951501698716,22399845.643368624,16666663.703598756,0.22399845643368624,1.6666663703598756,29399897.846533548,26320663.315448456,0.29399897846533546,2.6320663315448454,47592505.92039585,59439009.74676906,0.4759250592039585,5.9439009746769065,340.27659544599015,304.6373068917645,29399897.846533548,26320663.315448456,0.29399897846533546,2.6320663315448454,2022,1
2022-01-29,260.4458343648395,341.8363254279086,553.3640772038366,196.19451837708797,309.83824683669985,699.6965977996158,22502520.089122135,16951206.3877804,0.22502520089122136,1.6951206387780402,29534658.516971305,26770024.526690867,0.29534658516971307,2.6770024526690865,47810656.270411484,60453786.04988681,0.47810656270411483,6.045378604988681,341.8363254279086,309.83824683669985,29534658.516971305,26770024.526690867,0.29534658516971307,2.6770024526690865,2022,1
2022-01-30,261.92191813610594,343.77369199637,556.5002829947812,199.93646242996024,315.7476748609558,713.0416471139855,22630053.726959553,17274510.353948563,0.22630053726959554,1.7274510353948562,29702046.98848637,27280599.10798658,0.2970204698848637,2.728059910798658,48081624.45074909,61606798.310648344,0.48081624450749094,6.160679831064835,343.77369199637,315.7476748609558,29702046.98848637,27280599.10798658,0.2970204698848637,2.728059910798658,2022,1
2022-01-31,263.92139612882073,346.39801582735186,560.7485340640537,204.42548024392397,322.83691171121257,729.0510163760529,22802808.625530113,17662361.49307503,0.22802808625530113,1.7662361493075032,29928788.5674832,27893109.171848767,0.299287885674832,2.7893109171848764,48448673.34313424,62990007.814890966,0.4844867334313424,6.299000781489097,346.39801582735186,322.83691171121257,29928788.5674832,27893109.171848767,0.299287885674832,2.7893109171848764,2022,1
2022-02-01,267.2088950952095,350.71287296169237,567.7334176437079,231.67707482567354,365.87372211019186,826.2395014121945,23086848.536226105,20016899.264938194,0.23086848536226104,2.0016899264938193,30301592.22389022,31611489.590320576,0.30301592223890217,3.1611489590320576,49052167.28441636,71387092.92201361,0.49052167284416365,7.138709292201361,350.71287296169237,365.87372211019186,30301592.22389022,31611489.590320576,0.30301592223890217,3.1611489590320576,2022,2
2022-02-02,270.35660432350767,354.8442554379798,574.4212927509105,238.81026470069963,377.1387414568766,851.6788904853466,23358810.61355106,20633206.87014045,0.23358810613551062,2.063320687014045,30658543.669841457,32584787.261874136,0.3065854366984146,3.2584787261874135,49629999.69367867,73585056.13793395,0.49629999693678667,7.358505613793396,354.8442554379798,377.1387414568766,30658543.669841457,32584787.261874136,0.3065854366984146,3.2584787261874135,2022,2
2022-02-03,274.09436047265723,359.75007714362096,582.3628287993993,247.4761875236931,390.82431410645376,882.5845282483162,23681752.744837586,21381942.602047086,0.23681752744837586,2.1381942602047084,31082406.66520885,33767220.738797605,0.3108240666520885,3.3767220738797605,50316148.408268094,76255303.24065453,0.5031614840826809,7.625530324065453,359.75007714362096,390.82431410645376,31082406.66520885,33767220.738797605,0.3108240666520885,3.3767220738797605,2022,2
2022-02-04,279.0634118102386,366.27197930513535,592.9204732121234,260.0461419973212,410.6752900110939,927.4132750066188,24111078.780404616,22467986.668568548,0.24111078780404616,2.2467986668568547,31645899.011963695,35482345.05695851,0.31645899011963696,3.5482345056958513,51228328.88552746,80128506.96057187,0.5122832888552746,8.012850696057187,366.27197930513535,410.6752900110939,31645899.011963695,35482345.05695851,0.31645899011963696,3.5482345056958513,2022,2
2022-02-05,284.39516365199466,373.269927504707,604.2487401624797,272.9711186191833,431.08693112140315,973.5081518857713,24571742.13953234,23584704.648697436,0.24571742139532338,2.3584704648697437,32250521.736406688,37245910.84888923,0.3225052173640669,3.724591084888923,52207091.15003825,84111104.32293065,0.5220709115003825,8.411110432293064,373.269927504707,431.08693112140315,32250521.736406688,37245910.84888923,0.3225052173640669,3.724591084888923,2022,2
2022-02-06,290.0410628455516,380.6801955121359,616.2444697346102,286.49510682151134,452.444555327783,1021.7393084549049,25059547.829855658,24753177.22937858,0.2505954782985566,2.475317722937858,32890768.892248545,39091209.580320455,0.32890768892248545,3.9091209580320454,53243522.18507032,88278276.25050378,0.5324352218507032,8.827827625050379,380.6801955121359,452.444555327783,32890768.892248545,39091209.580320455,0.32890768892248545,3.9091209580320454,2022,2
2022-02-07,296.1996742182221,388.76340055362317,629.329548662465,301.32076097660627,475.85782257714106,1074.612649964558,25591651.85245439,26034113.74837878,0.2559165185245439,2.603411374837878,33589157.80783304,41114115.87066499,0.33589157807833037,4.111411587066499,54374073.00443697,92846532.9569378,0.5437407300443697,9.284653295693781,388.76340055362317,475.85782257714106,33589157.80783304,41114115.87066499,0.33589157807833037,4.111411587066499,2022,2
