mirror_id,x_m,y_m,annual_optical_efficiency,annual_cosine_efficiency,annual_atmospheric_efficiency,annual_shadow_blocking_efficiency,annual_truncation_efficiency
1412,-336.30000000000007,11.533698352594627,0.41662720040089324,0.7727166696571555,0.9542243629568357,0.6923828125,0.9207440589982806
1413,-324.50000000000006,11.533698352594627,0.4276222352754838,0.7755134777549108,0.9553932711648515,0.70546875,0.9227032299449702
1414,-312.70000000000005,11.533698352594627,0.44021978750163043,0.7784796028591987,0.9565631124071458,0.7203125,0.9243305999101538
1415,-300.90000000000003,11.533698352594627,0.45353721197961205,0.7816297150034082,0.9577334063324092,0.7350260416666666,0.927210114401923
1416,-289.1,11.533698352594627,0.4683557460319299,0.7849800279611188,0.958903604818332,0.7517578125,0.9288540537984231
1417,-277.30000000000007,11.533698352594627,0.4823373000392477,0.7885484610166532,0.9600730800521599,0.7666666666666667,0.9309939272325144
1418,-265.50000000000006,11.533698352594627,0.4980366028231236,0.792354806532379,0.9612411101253427,0.7837239583333333,0.9325014253107352
1419,-253.70000000000002,11.533698352594627,0.5119051872355653,0.7964208961895693,0.9624068615538234,0.7983723958333333,0.9329224070294413
1420,-241.9,11.533698352594627,0.5287616413373477,0.8007707538981607,0.9635693679851637,0.8162109375,0.9335315488286029
1421,-230.1,11.533698352594627,0.5437984771185789,0.8054307159229993,0.964727504165394,0.8330729166666667,0.9321721096173541
1422,-218.3,11.533698352594627,0.5571444217903126,0.810429487511913,0.9658799540045762,0.8485677083333333,0.9287845745668576
1423,-206.5,11.533698352594627,0.5704846068318188,0.8157980884257241,0.9670251712943546,0.8629557291666666,0.9258071892182027
1424,-194.70000000000002,11.533698352594627,0.5818935861974661,0.8215696146929788,0.9681613312908707,0.8760416666666667,0.9204463367697858
1425,-182.9,11.533698352594627,0.5923122658072673,0.8277787071080158,0.9692862709895478,0.8889973958333334,0.9134604292219212
1426,-171.1,11.533698352594627,0.6000982525742113,0.8344605638528381,0.9703974155134322,0.9000651041666666,0.9045503678160363
1427,-159.3,11.533698352594627,0.6069069182894224,0.8416492597273596,0.9714916876840287,0.9094401041666667,0.8956063916947995
1428,-147.5,11.533698352594627,0.6107547752095238,0.8493750327958587,0.9725653976922074,0.916796875,0.8842720980881603
1429,-135.70000000000002,11.533698352594627,0.6104859445801886,0.8576600695984389,0.9736141101246925,0.9233072916666667,0.86770056973663
1430,-123.9,11.533698352594627,0.6132098745227595,0.8665121730303629,0.9746324869521658,0.9307942708333333,0.8538981234521625
1431,-112.1,11.533698352594627,0.6127579150321802,0.875915571360247,0.9756141083396827,0.9375651041666667,0.8367885810014255
1432,-100.3,11.533698352594627,0.6054476913185779,0.8858181193810702,0.9765512796995135,0.9424479166666667,0.8129677655958851
1433,-88.5,11.533698352594627,0.5913322769890929,0.8961144527529681,0.9774348452161997,0.9459635416666666,0.7817634899398063
1434,-76.7,11.533698352594627,0.5886881802534679,0.9066256300678027,0.9782540472377889,0.9759114583333334,0.7427896733480843
1435,76.70000000000002,11.533698352594627,0.5866099122217127,0.9066256300678027,0.9782540472377889,0.9758463541666667,0.7403016152704346
1436,88.50000000000001,11.533698352594627,0.5922334944931149,0.8961144527529681,0.9774348452161997,0.9461588541666667,0.7823960181888701
1437,100.30000000000001,11.533698352594627,0.6022263666353873,0.8858181193810704,0.9765512796995135,0.9423828125,0.8088839736896678
1438,112.10000000000001,11.533698352594627,0.6074996502609016,0.8759155713602468,0.9756141083396827,0.9386067708333333,0.8291281380456277
1439,123.9,11.533698352594627,0.6064663298984015,0.8665121730303628,0.9746324869521658,0.9317057291666667,0.8441111271059163
1440,135.70000000000002,11.533698352594627,0.6071298101162037,0.8576600695984392,0.9736141101246925,0.9235026041666666,0.862666441677926
1441,147.50000000000003,11.533698352594627,0.6075185102374926,0.8493750327958584,0.9725653976922074,0.9167317708333333,0.8796651581184213
1442,159.3,11.533698352594627,0.6080665543524822,0.8416492597273596,0.9714916876840287,0.908984375,0.8974519978285503
1443,171.10000000000002,11.533698352594627,0.6036039213420945,0.8344605638528382,0.9703974155134322,0.8997395833333334,0.9097576157943504
1444,182.9,11.533698352594627,0.5959111803916302,0.8277787071080159,0.9692862709895478,0.8880208333333334,0.9199390816487445
1445,194.70000000000002,11.533698352594627,0.5848533476398305,0.8215696146929788,0.9681613312908707,0.8755859375,0.9256128529430094
1446,206.50000000000003,11.533698352594627,0.5724353035033205,0.815798088425724,0.9670251712943546,0.8625,0.9291945861524696
1447,218.3,11.533698352594627,0.5582432935038113,0.810429487511913,0.9658799540045762,0.8477864583333333,0.9308540171784822
1448,230.10000000000002,11.533698352594627,0.5435169060988201,0.8054307159229992,0.964727504165394,0.8332682291666667,0.9307685841081084
1449,241.9,11.533698352594627,0.5293941894608327,0.8007707538981605,0.9635693679851637,0.8167317708333334,0.9334318446714179
1450,253.70000000000002,11.533698352594627,0.5138664756777609,0.7964208961895695,0.9624068615538234,0.7994791666666666,0.9341840040753002
1451,265.5,11.533698352594627,0.49810755595563333,0.792354806532379,0.9612411101253427,0.7832682291666667,0.932326178903381
1452,277.3,11.533698352594627,0.4823329199938945,0.7885484610166531,0.9600730800521599,0.766015625,0.9308082515883754
1453,289.1,11.533698352594627,0.46922623811000724,0.7849800279611188,0.958903604818332,0.7522135416666667,0.929159325333917
1454,300.9,11.533698352594627,0.45490096328775764,0.7816297150034082,0.9577334063324092,0.736328125,0.9270087095971931
1455,312.7,11.533698352594627,0.4424702909106794,0.7784796028591987,0.9565631124071458,0.7220052083333334,0.9256932220497791
1456,324.5,11.533698352594627,0.4307226431255646,0.7755134777549105,0.9553932711648517,0.7081380208333333,0.9245490097797551
1457,336.3,11.533698352594627,0.4179748313791892,0.7727166696571557,0.9542243629568357,0.693359375,0.9215383493457051
1458,348.1,11.533698352594627,0.41465244737319995,0.7700759002564737,0.953056810266048,0.6982421875,0.9164271933407335
1459,-342.20000000000005,21.752798117251004,0.4204952225943762,0.7760280385936831,0.9534147065983234,0.6975911458333334,0.9206018305257287
1460,-330.40000000000003,21.752798117251004,0.433238953618868,0.7788438514845522,0.9545747040727978,0.7125,0.9228410440905701
1461,-318.6,21.752798117251004,0.44408311489290053,0.7818240383197032,0.955735331635717,0.7251953125,0.9236844614115881
1462,-306.8,21.752798117251004,0.4584299551695994,0.7849821801247399,0.9568960919480374,0.740625,0.9270931437872311
1463,-295.0,21.752798117251004,0.4732604540927804,0.7883331900107563,0.9580564198430461,0.7569010416666667,0.9291378792847067
1464,-283.20000000000005,21.752798117251004,0.4875238949290122,0.7918934334762755,0.9592156708553269,0.7722005208333333,0.930984040933121
1465,-271.40000000000003,21.752798117251004,0.5046652014902955,0.7956808468674362,0.9603731074653509,0.7901692708333333,0.9338383951395576
1466,-259.6,21.752798117251004,0.5206438667958853,0.7997150460213243,0.9615278825488379,0.8078125,0.9340247961598611
1467,-247.8,21.752798117251004,0.5367486547530477,0.8040174125925043,0.9626790193990328,0.8255208333333334,0.9332702058819298
1468,-236.0,21.752798117251004,0.5531639214643492,0.8086111389014131,0.963825387542043,0.8424479166666666,0.9334647698338465
1469,-224.20000000000002,21.752798117251004,0.5662874421963884,0.8135212024092525,0.964965673386791,0.8586588541666667,0.9290545173322768
1470,-212.4,21.752798117251004,0.5791227856381967,0.818774226815826,0.9660983445402793,0.8715494791666667,0.9270933770686144
1471,-200.60000000000002,21.752798117251004,0.5911411628459902,0.8243981665320302,0.967221606379196,0.88359375,0.9239743390992011
1472,-188.8,21.752798117251004,0.6004631619985765,0.8304217226132359,0.9683333492128834,0.8931640625,0.9187358478730678
1473,-177.0,21.752798117251004,0.60802740882475,0.8368733584111661,0.9694310841325072,0.8998697916666667,0.9138924078431482
1474,-165.20000000000002,21.752798117251004,0.6117387545847975,0.8437797294005397,0.9705118654819832,0.9065104166666667,0.9036455436247854
1475,-153.4,21.752798117251004,0.6139992320421538,0.8511632721107603,0.9715721979334551,0.9123697916666667,0.8920374923493796
1476,-141.60000000000002,21.752798117251004,0.6160885096025376,0.8590386137747165,0.9726079266273117,0.9181640625,0.8798341372584652
1477,-129.8,21.752798117251004,0.618439761523197,0.8674073782436049,0.9736141101246925,0.924609375,0.8669182752257324
1478,-118.0,21.752798117251004,0.6222633500688596,0.876250905194673,0.9745848786264997,0.9313151041666666,0.8557110864090142
1479,-106.2,21.752798117251004,0.6238057195820532,0.8855204348583905,0.9755132849336268,0.9367838541666667,0.8427805696050631
1480,-94.4,21.752798117251004,0.6167740545556423,0.8951245637898861,0.9763911641161086,0.9404947916666667,0.8210798662682538
1481,-82.60000000000001,21.752798117251004,0.6044646850015741,0.9049144482285525,0.9772090309541214,0.9453776041666667,0.7919986028524243
1482,-70.80000000000001,21.752798117251004,0.6000683787473807,0.9146685716935156,0.9779560621391069,0.9755208333333333,0.7512742010102015
1483,-59.0,21.752798117251004,0.596259771111739,0.924081065964571,0.9786202304483775,1.0,0.7171223958333334
1484,59.0,21.752798117251004,0.5948190615855918,0.924081065964571,0.9786202304483775,1.0,0.7154296875
1485,70.80000000000001,21.752798117251004,0.5988659877282075,0.9146685716935156,0.9779560621391069,0.9755859375,0.7495607514564244
1486,82.60000000000001,21.752798117251004,0.6021249247691424,0.9049144482285524,0.9772090309541214,0.9455078125,0.7880315915001695
1487,94.4,21.752798117251004,0.6110172333510767,0.8951245637898861,0.9763911641161086,0.9401041666666666,0.8137437918568452
1488,106.2,21.752798117251004,0.6157114719925912,0.8855204348583905,0.9755132849336268,0.9369140625,0.8321297847065768
1489,118.0,21.752798117251004,0.6138482537146523,0.8762509051946729,0.9745848786264997,0.9296223958333333,0.8460223207010095
1490,129.8,21.752798117251004,0.6142588351272696,0.867407378243605,0.9736141101246925,0.9245442708333333,0.8613796762008727
1491,141.60000000000002,21.752798117251004,0.6157647831308943,0.8590386137747164,0.9726079266273117,0.9185546875,0.8787113704711532
1492,153.4,21.752798117251004,0.6163975815633683,0.8511632721107603,0.9715721979334551,0.9126953125,0.8946440403276311
1493,165.20000000000002,21.752798117251004,0.614301864210912,0.8437797294005399,0.9705118654819832,0.9072265625,0.9070034731096202
1494,177.0,21.752798117251004,0.6093217720771886,0.8368733584111661,0.9694310841325072,0.8998046875,0.9161912648166661
1495,188.8,21.752798117251004,0.6024246475205933,0.830421722613236,0.9683333492128834,0.8926432291666667,0.9223150568571434
1496,200.60000000000002,21.752798117251004,0.5916050497687759,0.8243981665320302,0.967221606379196,0.8822916666666667,0.9258593919573068
1497,212.4,21.752798117251004,0.5800430324558068,0.818774226815826,0.9660983445402793,0.8718098958333333,0.9277229113405026
1498,224.20000000000002,21.752798117251004,0.5662933864502123,0.8135212024092525,0.964965673386791,0.8577473958333334,0.9297646100479633
1499,236.0,21.752798117251004,0.5509049734113994,0.8086111389014131,0.963825387542043,0.8416015625,0.9308976217977466
1500,247.8,21.752798117251004,0.5365875609380087,0.8040174125925043,0.9626790193990328,0.824609375,0.9337366446683203
1501,259.6,21.752798117251004,0.5198358544842401,0.7997150460213243,0.9615278825488379,0.8071614583333333,0.9325136059338408
1502,271.40000000000003,21.752798117251004,0.5039785767668128,0.7956808468674363,0.9603731074653509,0.7902994791666667,0.9314520757410968
1503,283.20000000000005,21.752798117251004,0.4889684067836193,0.7918934334762756,0.9592156708553269,0.773828125,0.9306317220844875
1504,295.0,21.752798117251004,0.4728041349162588,0.7883331900107563,0.9580564198430461,0.7563151041666667,0.9280725207681513
1505,306.8,21.752798117251004,0.45895037128044575,0.78498218012474,0.9568960919480374,0.740234375,0.9276139181286299
1506,318.6,21.752798117251004,0.4464736890647016,0.7818240383197032,0.955735331635717,0.7264973958333333,0.92594906724535
1507,330.40000000000003,21.752798117251004,0.43509493409015804,0.7788438514845522,0.9545747040727978,0.7130859375,0.9250862391271997
1508,342.20000000000005,21.752798117251004,0.4223735107060755,0.7760280385936832,0.9534147065983234,0.6981770833333333,0.9229920741389688
1509,-348.1,31.97189788190738,0.4310507130769051,0.7791432150110483,0.9525855743840362,0.71640625,0.9195802558537256
1510,-336.30000000000007,31.97189788190738,0.4357815250028511,0.7819679916808346,0.9537361531826799,0.71328125,0.9242772950685466
1511,-324.50000000000006,31.97189788190738,0.4479959074971832,0.7849516173622358,0.9548870454556705,0.7270833333333333,0.9258955637913527
1512,-312.70000000000005,31.97189788190738,0.4614067148959529,0.7881065770258922,0.9560377371779635,0.7416015625,0.9285921209880168
1513,-300.90000000000003,31.97189788190738,0.4772271656216087,0.7914464883963704,0.9571876466127942,0.7583333333333333,0.9322016282447638
1514,-289.1,31.97189788190738,0.49282550396804053,0.7949861860070798,0.9583361133138909,0.77421875,0.9352064175134076
1515,-277.30000000000007,31.97189788190738,0.5088792888341194,0.7987417975098267,0.9594823850407791,0.7923177083333334,0.93575860124584
1516,-265.50000000000006,31.97189788190738,0.526178539211577,0.8027308039085026,0.9606256021478837,0.8111979166666666,0.9371151747342933
1517,-253.70000000000002,31.97189788190738,0.5432050351758284,0.8069720713099283,0.9617647789126734,0.8302734375,0.9362495800015743
1518,-241.9,31.97189788190738,0.5610618134783094,0.8114858359722469,0.9628987811542085,0.8504557291666667,0.9349022498905559
1519,-230.1,31.97189788190738,0.5754590001491383,0.8162936162019538,0.9640262993605971,0.8654296875,0.932920303995856
1520,-218.3,31.97189788190738,0.5862778023028746,0.8214180131003324,0.9651458163935227,0.8771484375,0.9292823559983111
1521,-206.5,31.97189788190738,0.5965556129616826,0.8268823461300608,0.9662555686764948,0.8856770833333333,0.9273444337104098
1522,-194.70000000000002,31.97189788190738,0.606960309577589,0.8327100475683137,0.9673534996164916,0.8932942708333333,0.9260033895367508
1523,-182.9,31.97189788190738,0.6117248280486101,0.8389237106421406,0.9684372038869016,0.8981119791666666,0.9192281950477045
1524,-171.1,31.97189788190738,0.6142808023307705,0.8455436483209783,0.9695038611716457,0.9014973958333333,0.9108373393091508
1525,-159.3,31.97189788190738,0.6171274026729986,0.852585773426874,0.9705501581373228,0.9070963541666667,0.9006232225352018
1526,-147.5,31.97189788190738,0.6194948079836318,0.8600585591273322,0.9715721979334551,0.9111979166666667,0.8910865796629097
1527,-135.70000000000002,31.97189788190738,0.623089382319728,0.8679587919446166,0.9725653976922074,0.9162760416666667,0.881753792289445
1528,-123.9,31.97189788190738,0.6240850699601405,0.8762658099103154,0.9735243767183859,0.9200520833333333,0.870028901675717
1529,-112.1,31.97189788190738,0.6297863091812707,0.884933971051784,0.9744428418937114,0.9244140625,0.8638546683224265
1530,-100.3,31.97189788190738,0.6320236820160917,0.8938832991005373,0.9753134829425837,0.9306640625,0.8515276817784233
1531,-88.5,31.97189788190738,0.6274168779277544,0.9029887187369713,0.9761278991968556,0.937109375,0.8308824898467432
1532,-76.7,31.97189788190738,0.6164315134930028,0.9120691547154572,0.9768765912990746,0.9435546875,0.803124627488396
1533,-64.9,31.97189788190738,0.6073480379780328,0.9208791002032615,0.9775490641830582,0.9475911458333334,0.7797718521252366
1534,-53.1,31.97189788190738,0.6047110844219827,0.9291068919071108,0.9781340968171791,0.9751953125,0.7454312414540898
1535,-41.300000000000004,31.97189788190738,0.6021706172385909,0.9363851878501334,0.9786202304483775,1.0,0.7145182291666666
1536,41.300000000000004,31.97189788190738,0.6016165105951211,0.9363851878501334,0.9786202304483775,1.0,0.7138020833333333
1537,53.1,31.97189788190738,0.6046738125451662,0.9291068919071108,0.9781340968171791,0.9754557291666667,0.7451395326579291
1538,64.9,31.97189788190738,0.6067862423332486,0.9208791002032616,0.9775490641830582,0.9475260416666667,0.778898236033508
1539,76.70000000000002,31.97189788190738,0.6144302253789056,0.9120691547154572,0.9768765912990746,0.9439453125,0.7996489124229428
1540,88.50000000000001,31.97189788190738,0.6205200872676342,0.9029887187369714,0.9761278991968556,0.9363932291666667,0.8221676952382758
1541,100.30000000000001,31.97189788190738,0.6238686350299598,0.8938832991005372,0.9753134829425837,0.930078125,0.841115583531371
1542,112.10000000000001,31.97189788190738,0.6230902417456906,0.8849339710517838,0.9744428418937114,0.9238932291666667,0.8551734500829988
1543,123.9,31.97189788190738,0.6220982618717368,0.8762658099103156,0.9735243767183859,0.9203125,0.8667372414734972
1544,135.70000000000002,31.97189788190738,0.621077558124906,0.8679587919446167,0.9725653976922074,0.9162760416666667,0.8786767391900938
1545,147.50000000000003,31.97189788190738,0.6202390872499186,0.8600585591273321,0.9715721979334551,0.9106770833333333,0.8923160782259841
1546,159.3,31.97189788190738,0.6199824845325551,0.8525857734268738,0.9705501581373228,0.9059895833333333,0.9060725781236562
1547,171.10000000000002,31.97189788190738,0.6175028988262868,0.8455436483209781,0.9695038611716457,0.901953125,0.9155592250293114
1548,182.9,31.97189788190738,0.610267110020852,0.8389237106421407,0.9684372038869016,0.8956380208333333,0.9203337496024254
1549,194.70000000000002,31.97189788190738,0.6063386736999508,0.8327100475683137,0.9673534996164916,0.8920572916666667,0.9266102085837582
1550,206.50000000000003,31.97189788190738,0.5984374088331492,0.8268823461300606,0.9662555686764948,0.8857421875,0.9295338333118823
1551,218.3,31.97189788190738,0.5868014397039448,0.8214180131003322,0.9651458163935227,0.8774088541666667,0.9292322345684532
1552,230.10000000000002,31.97189788190738,0.5727064042593748,0.8162936162019538,0.9640262993605971,0.8643229166666667,0.9296328465968758
1553,241.9,31.97189788190738,0.55881754233699,0.8114858359722469,0.9628987811542085,0.848046875,0.9337666970939832
1554,253.70000000000002,31.97189788190738,0.541932866300007,0.8069720713099283,0.9617647789126734,0.8296223958333333,0.9343418272400891
1555,265.5,31.97189788190738,0.5247848754396771,0.8027308039085027,0.9606256021478837,0.8116536458333333,0.9332281633578339
1556,277.3,31.97189788190738,0.5077606743687786,0.7987417975098268,0.9594823850407791,0.7926432291666666,0.9327826287539488
1557,289.1,31.97189788190738,0.4915201496554048,0.7949861860070798,0.9583361133138909,0.775390625,0.9306825452172529
1558,300.9,31.97189788190738,0.4757360948174849,0.7914464883963704,0.9571876466127942,0.7584635416666666,0.9283328148731113
1559,312.7,31.97189788190738,0.4619078125828377,0.7881065770258923,0.9560377371779635,0.7420572916666667,0.9282713735384902
1560,324.5,31.97189788190738,0.4491725718421862,0.7849516173622362,0.9548870454556705,0.7279296875,0.9265462812239867
1561,336.3,31.97189788190738,0.43712802742330986,0.7819679916808345,0.9537361531826799,0.7142578125,0.925149325885447
1562,348.1,31.97189788190738,0.4330163096997089,0.7791432150110482,0.9525855743840362,0.7165364583333333,0.9226756194797
1563,-342.20000000000005,42.19099764656376,0.4372346481564056,0.7848983913355566,0.9528793099733478,0.7104166666666667,0.9277286920206987
1564,-330.40000000000003,42.19099764656376,0.44902318539133385,0.7878762660987655,0.9540200468092815,0.7227213541666667,0.9302811828656308
1565,-318.6,42.19099764656376,0.4631590937564611,0.791018457063006,0.9551602448218917,0.7381510416666667,0.932881454680251
1566,-306.8,42.19099764656376,0.47602870620062804,0.7943373193887672,0.9562993069913123,0.7522135416666667,0.9339037151572007
1567,-295.0,42.19099764656376,0.49209490639693715,0.797846210552771,0.9574365584513624,0.7690755208333333,0.9371267231411883
1568,-283.20000000000005,42.19099764656376,0.5099326765319101,0.8015595315693568,0.9585712341001771,0.7886067708333333,0.9392091050731379
1569,-271.40000000000003,42.19099764656376,0.5280419428996169,0.8054927478903904,0.9597024639428468,0.8097005208333333,0.9392610861456897
1570,-259.6,42.19099764656376,0.5454674023246519,0.8096623781196038,0.9608292557183232,0.828125,0.940117372531667
1571,-247.8,42.19099764656376,0.5620650909358663,0.8140859337193184,0.9619504742776551,0.8466796875,0.9382651648702329
1572,-236.0,42.19099764656376,0.5783247949396088,0.81878178607351,0.9630648170846854,0.8638671875,0.9368323766421294
1573,-224.20000000000002,42.19099764656376,0.5913046088625762,0.8237689279974031,0.964170785107685,0.8772786458333334,0.9337786347528453
1574,-212.4,42.19099764656376,0.6011978231702908,0.8290665843272393,0.9652666482686033,0.8849609375,0.9324002767065134
1575,-200.60000000000002,42.19099764656376,0.608121222507453,0.8346936097974532,0.9663504045317456,0.889453125,0.9298651722425713
1576,-188.8,42.19099764656376,0.6120252110105411,0.8406675913229761,0.9674197316741753,0.8916666666666667,0.9248199393045808
1577,-177.0,42.19099764656376,0.614315776555164,0.8470035458107782,0.9684719308350809,0.8940755208333333,0.9170760967459582
1578,-165.20000000000002,42.19099764656376,0.6165610937579077,0.8537120746594148,0.9695038611716457,0.8958984375,0.9102730506884854
1579,-153.4,42.19099764656376,0.6192274691891442,0.8607968056108466,0.9705118654819832,0.8991536458333333,0.9022106377004867
1580,-141.60000000000002,42.19099764656376,0.6213884005011608,0.8682509298349461,0.9714916876840287,0.9007161458333334,0.8952031467306742
1581,-129.8,42.19099764656376,0.6245822355542676,0.8760526436458257,0.972438384835129,0.901953125,0.8895818009135198
1582,-118.0,42.19099764656376,0.6299830055274303,0.8841593597786687,0.9733462392934773,0.9063802083333333,0.8832339636653562
1583,-106.2,42.19099764656376,0.6353991807876078,0.8925007101718003,0.97420868104507,0.9098307291666666,0.877734670701686
1584,-94.4,42.19099764656376,0.6369392513793651,0.9009706861489875,0.975018236422061,0.9164713541666667,0.8646061261249182
1585,-82.60000000000001,42.19099764656376,0.6343727621227985,0.9094198221322394,0.9757665272550768,0.9246744791666667,0.8453511895339049
1586,-70.80000000000001,42.19099764656376,0.6303438363153848,0.9176491539440622,0.9764443527568712,0.9353515625,0.8229215173497866
1587,-59.0,42.19099764656376,0.6214085945306761,0.9254086677330812,0.977041892174597,0.9421875,0.7986905288490612
1588,-47.2,42.19099764656376,0.6151808525842847,0.9324037335117347,0.9775490641830582,0.9411458333333333,0.7852607681589867
1589,-35.400000000000006,42.19099764656376,0.6145284562284311,0.9383128803321791,0.9779560621391069,0.97421875,0.7508521488976313
1590,-23.6,42.19099764656376,0.6150817153734365,0.942818344347552,0.9782540472377889,1.0,0.725
1591,-11.8,42.19099764656376,0.6125966116438619,0.9456467016078841,0.9784359266593158,1.0,0.7197265625
1592,0.0,42.19099764656376,0.610319081640298,0.9466115828252561,0.9784970873062572,1.0,0.7163411458333333
1593,11.8,42.19099764656376,0.6117172155212196,0.9456467016078841,0.9784359266593158,1.0,0.7186848958333333
1594,23.6,42.19099764656376,0.6153760842613013,0.942818344347552,0.9782540472377889,1.0,0.7253255208333333
1595,35.400000000000006,42.19099764656376,0.6143324381130018,0.9383128803321791,0.9779560621391069,0.974609375,0.7501986674069266
1596,47.2,42.19099764656376,0.614868811355133,0.9324037335117346,0.9775490641830582,0.9416666666666667,0.7839768488169472
1597,59.0,42.19099764656376,0.6211885283113745,0.9254086677330812,0.977041892174597,0.9421875,0.7979514382528751
1598,70.80000000000001,42.19099764656376,0.6278903983751171,0.9176491539440623,0.9764443527568712,0.9360677083333333,0.8187124283150177
1599,82.60000000000001,42.19099764656376,0.6310718414611804,0.9094198221322394,0.9757665272550768,0.9251302083333334,0.840271759925327
1600,94.4,42.19099764656376,0.6304765181661487,0.9009706861489876,0.975018236422061,0.9171223958333333,0.8552045422340521
1601,106.2,42.19099764656376,0.6300502098019296,0.8925007101718003,0.97420868104507,0.9111979166666667,0.8687842029563383
1602,118.0,42.19099764656376,0.628377004976555,0.8841593597786684,0.9733462392934773,0.90625,0.8806321195505447
1603,129.8,42.19099764656376,0.6232348474195548,0.8760526436458256,0.972438384835129,0.90390625,0.8851309252173707
1604,141.60000000000002,42.19099764656376,0.6225050693333046,0.8682509298349462,0.9714916876840287,0.9006510416666667,0.8962095774118691
1605,153.4,42.19099764656376,0.6213036106774303,0.8607968056108466,0.9705118654819832,0.8988932291666667,0.905242694341138
1606,165.20000000000002,42.19099764656376,0.6193787898366577,0.8537120746594147,0.9695038611716457,0.8959635416666667,0.9142308249996124
1607,177.0,42.19099764656376,0.6149144040337193,0.8470035458107782,0.9684719308350809,0.89296875,0.91949787718144
1608,188.8,42.19099764656376,0.6125436729576477,0.8406675913229761,0.9674197316741753,0.8915364583333333,0.9259668804806324
1609,200.60000000000002,42.19099764656376,0.6073572554144306,0.8346936097974533,0.9663504045317456,0.8876302083333333,0.9308604978220707
1610,212.4,42.19099764656376,0.5992857532801953,0.8290665843272392,0.9652666482686033,0.8836588541666667,0.9311128305455608
1611,224.20000000000002,42.19099764656376,0.591660548333986,0.823768927997403,0.964170785107685,0.8781901041666667,0.9333304308854673
1612,236.0,42.19099764656376,0.5768336145055423,0.8187817860735102,0.9630648170846854,0.8630859375,0.9349653065823464
1613,247.8,42.19099764656376,0.5614817938264509,0.8140859337193184,0.9619504742776551,0.8453776041666666,0.9382426493390003
1614,259.6,42.19099764656376,0.5439860654279389,0.8096623781196038,0.9608292557183232,0.8278645833333333,0.9369633087250919
1615,271.40000000000003,42.19099764656376,0.525690846660349,0.8054927478903903,0.9597024639428468,0.8083984375,0.9358897273305136
1616,283.20000000000005,42.19099764656376,0.5079408452942972,0.8015595315693568,0.9585712341001771,0.7897786458333333,0.9339358832155257
1617,295.0,42.19099764656376,0.49164445952255104,0.7978462105527709,0.9574365584513624,0.7721354166666666,0.932113344842458
1618,306.8,42.19099764656376,0.476271115491277,0.7943373193887672,0.9562993069913123,0.754296875,0.9317110445039859
1619,318.6,42.19099764656376,0.4627369699763489,0.7910184570630061,0.9551602448218917,0.740234375,0.9289339469304176
1620,330.40000000000003,42.19099764656376,0.44884542764142776,0.7878762660987655,0.9540200468092815,0.7246744791666667,0.9268895949227363
1621,342.20000000000005,42.19099764656376,0.4375777821520958,0.7848983913355566,0.9528793099733478,0.7119791666666667,0.9256525975929661
1622,-336.30000000000007,52.410097411220136,0.44780651127825166,0.7906114701001515,0.9531360068247561,0.7162109375,0.9329394905400952
1623,-324.50000000000006,52.410097411220136,0.4605576167529127,0.7937327829039179,0.9542653819161021,0.7307291666666667,0.933975710034451
1624,-312.70000000000005,52.410097411220136,0.4745641946553136,0.797022304703831,0.9553932711648515,0.7458984375,0.9359776314247755
1625,-300.90000000000003,52.410097411220136,0.49110711801927753,0.8004919914956509,0.9565189874180164,0.7632161458333333,0.9388670794786511
1626,-289.1,52.410097411220136,0.5076337544153324,0.8041546226796046,0.9576417551699999,0.7814453125,0.9404350518311515
1627,-277.30000000000007,52.410097411220136,0.5243905203529953,0.8080237910400643,0.9587606968666118,0.7987630208333333,0.942033973831709
1628,-265.50000000000006,52.410097411220136,0.5422740174718615,0.8121138588471285,0.9598748168160379,0.8163411458333333,0.944619665285771
1629,-253.70000000000002,52.410097411220136,0.5604848245006988,0.8164398649228077,0.9609829822741729,0.8350260416666667,0.9461179364831627
1630,-241.9,52.410097411220136,0.5780065986420709,0.8210173619791241,0.9620839012054604,0.8522135416666666,0.9465122511818734
1631,-230.1,52.410097411220136,0.5922771747982263,0.8258621562239866,0.9631760961541932,0.8661458333333333,0.9455500926950401
1632,-218.3,52.410097411220136,0.6004936500669049,0.8309899117229388,0.9642578736037994,0.8770182291666667,0.9379563742381912
1633,-206.5,52.410097411220136,0.6064041191654332,0.8364155699110583,0.9653272881676374,0.8824869791666666,0.9327943589418742
1634,-194.70000000000002,52.410097411220136,0.6109243397195794,0.8421525197575555,0.966382100969362,0.8845052083333333,0.9290699487363153
1635,-182.9,52.410097411220136,0.6118734425396871,0.8482114366522199,0.9674197316741753,0.88359375,0.9231755880371514
1636,-171.1,52.410097411220136,0.6116685416543294,0.8545986893617462,0.9684372038869016,0.8819661458333333,0.9165324573070365
1637,-159.3,52.410097411220136,0.6138905127826878,0.861314197547516,0.9694310841325072,0.8822916666666667,0.9112706086474263
1638,-147.5,52.410097411220136,0.6145388512749883,0.8683486138163823,0.9703974155134322,0.8802083333333334,0.9063389008813557
1639,-135.70000000000002,52.410097411220136,0.6190284740423414,0.8756797159031904,0.9713316485750814,0.8792317708333334,0.9051399769903549
1640,-123.9,52.410097411220136,0.6249554402845054,0.8832679459092885,0.9722285741221842,0.8797526041666667,0.9041170981889791
