model,shift,year,distance_m,annual_change_m,cumulative_change_m,bed_elevation_m
annualized,2.5,2028,1905.0,19.580257852164877,45.87573096763808,87.3647316431582
annualized,2.5,2029,1905.0,30.230796831421827,76.1065277990599,117.59552847458002
annualized,2.5,2030,1905.0,46.01868435561653,122.12521215467643,163.61421283019655
annualized,2.5,2031,1905.0,69.42194995204133,191.54716210671776,233.03616278223788
annualized,2.5,2032,1905.0,104.11391489905714,295.6610770057749,337.15007768129504
annualized,2.5,2033,1905.0,155.53974805581362,451.20082506158855,492.68982573710866
annualized,2.5,2023,1910.0,0.0,0.0,41.46018235253434
annualized,2.5,2024,1910.0,2.0849521696611983,2.0849521696611983,43.54513452219554
annualized,2.5,2025,1910.0,4.201075812465604,6.286027982126802,47.74621033466114
annualized,2.5,2026,1910.0,7.293868154513323,13.579896136640125,55.04007848917446
annualized,2.5,2027,1910.0,11.814097633331677,25.3939937699718,66.85417612250615
annualized,2.5,2028,1910.0,18.42057885853103,43.81457262850283,85.27475498103718
annualized,2.5,2029,1910.0,28.076193553190492,71.89076618169332,113.35094853422765
annualized,2.5,2030,1910.0,42.18822868258883,114.07899486428215,155.53917721681648
annualized,2.5,2031,1910.0,62.81348577818551,176.89248064246766,218.352662995002
annualized,2.5,2032,1910.0,92.95805573983941,269.85053638230704,311.3107187348414
annualized,2.5,2033,1910.0,137.0154507076346,406.86598708994165,448.326169442476
annualized,2.5,2023,1915.0,0.0,0.0,41.43925559359996
annualized,2.5,2024,1915.0,2.098086580065834,2.098086580065834,43.53734217366579
annualized,2.5,2025,1915.0,4.116951903409651,6.215038483475485,47.65429407707545
annualized,2.5,2026,1915.0,7.022233157125488,13.237271640600973,54.67652723420093
annualized,2.5,2027,1915.0,11.20312579300105,24.440397433602023,65.87965302720198
annualized,2.5,2028,1915.0,17.219707908884544,41.66010534248657,83.09936093608653
annualized,2.5,2029,1915.0,25.877969076978026,67.53807441946459,108.97733001306455
annualized,2.5,2030,1915.0,38.33778180969394,105.87585622915853,147.3151118227585
annualized,2.5,2031,1915.0,56.26827966836885,162.14413589752738,203.58339149112734
annualized,2.5,2032,1915.0,82.07145667886823,244.2155925763956,285.65484816999555
annualized,2.5,2033,1915.0,119.20394173772905,363.4195343141247,404.85878990772466
annualized,2.5,2023,1920.0,0.0,0.0,41.423032546285256
annualized,2.5,2024,1920.0,2.105421521534824,2.105421521534824,43.52845406782008
annualized,2.5,2025,1920.0,4.0074814024564915,6.1129029239913155,47.53593547027657
annualized,2.5,2026,1920.0,6.695100601606647,12.808003525597963,54.23103607188322
annualized,2.5,2027,1920.0,10.492718664051896,23.30072218964986,64.72375473593512
annualized,2.5,2028,1920.0,15.85877013174887,39.15949232139873,80.58252486768399
annualized,2.5,2029,1920.0,23.44102508221973,62.60051740361846,104.02354994990372
annualized,2.5,2030,1920.0,34.15478555955151,96.75530296316998,138.17833550945522
annualized,2.5,2031,1920.0,49.293377484438835,146.04868044760883,187.47171299389407
annualized,2.5,2032,1920.0,70.6842762219232,216.73295666953203,258.15598921581727
annualized,2.5,2033,1920.0,100.90971271348224,317.64266938301427,359.0657019292995
annualized,2.5,2023,1925.0,0.0,0.0,41.383644762335045
annualized,2.5,2024,1925.0,2.0890017051088137,2.0890017051088137,43.47264646744386
annualized,2.5,2025,1925.0,3.9113752473787056,6.000376952487519,47.384021714822566
annualized,2.5,2026,1925.0,6.457445475981949,12.457822428469468,53.841467190804515
annualized,2.5,2027,1925.0,10.014605113465134,22.4724275419346,63.856072304269645
annualized,2.5,2028,1925.0,14.984375603056549,37.45680314499115,78.8404479073262
annualized,2.5,2029,1925.0,21.92772963725689,59.38453278224804,100.76817754458308
annualized,2.5,2030,1925.0,31.62841206217294,91.01294484442099,132.39658960675604
annualized,2.5,2031,1925.0,45.18140663015255,136.19435147457352,177.57799623690858
annualized,2.5,2032,1925.0,64.11653446073632,200.31088593530984,241.6945306976449
annualized,2.5,2033,1925.0,90.57113563114021,290.88202156645,332.2656663287851
annualized,2.5,2023,1930.0,0.0,0.0,41.123250764839916
annualized,2.5,2024,1930.0,2.0774921515996834,2.0774921515996834,43.2007429164396
annualized,2.5,2025,1930.0,3.8765682413271474,5.954060392926831,47.077311157766744
annualized,2.5,2026,1930.0,6.382729055492192,12.336789448419022,53.460040213258935
annualized,2.5,2027,1930.0,9.87387768579159,22.210667134210613,63.33391789905053
annualized,2.5,2028,1930.0,14.737140525890638,36.94780766010125,78.07105842494116
annualized,2.5,2029,1930.0,21.51179493235746,58.45960259245871,99.58285335729863
annualized,2.5,2030,1930.0,30.949068597402828,89.40867118986154,130.53192195470146
annualized,2.5,2031,1930.0,44.09544166463159,133.50411285449314,174.62736361933307
annualized,2.5,2032,1930.0,62.408688790535166,195.9128016450283,237.03605240986823
annualized,2.5,2033,1930.0,87.91952882066053,283.83233046568887,324.95558123052876
annualized,2.5,2023,1935.0,0.0,0.0,40.800000000000004
annualized,2.5,2024,1935.0,2.0845307042460117,2.0845307042460117,42.88453070424602
annualized,2.5,2025,1935.0,3.9096907754437655,5.994221479689777,46.79422147968978
annualized,2.5,2026,1935.0,6.4614703199082975,12.455691799598075,53.25569179959808
annualized,2.5,2027,1935.0,10.029145805639473,22.484837605237548,63.284837605237556
annualized,2.5,2028,1935.0,15.017158347356961,37.50199595259451,78.30199595259452
annualized,2.5,2029,1935.0,21.990962219328736,59.49295817192325,100.29295817192326
annualized,2.5,2030,1935.0,31.74112624517599,91.23408441709924,132.03408441709925
annualized,2.5,2031,1935.0,45.37295476748379,136.60703918458302,177.40703918458303
annualized,2.5,2032,1935.0,64.43178786700787,201.03882705159089,241.8388270515909
annualized,2.5,2033,1935.0,91.07818519522289,292.1170122468138,332.9170122468138
annualized,2.5,2023,1940.0,0.0,0.0,40.550389846764496
annualized,2.5,2024,1940.0,2.078276134033125,2.078276134033125,42.62866598079762
annualized,2.5,2025,1940.0,3.86690545346854,5.945181587501665,46.49557143426616
annualized,2.5,2026,1940.0,6.354311943324596,12.299493530826261,52.84988337759076
annualized,2.5,2027,1940.0,9.81349209795329,22.11298562877955,62.66337547554404
annualized,2.5,2028,1940.0,14.62409599039124,36.737081619170795,77.28747146593528
annualized,2.5,2029,1940.0,21.314094422237375,58.05117604140817,98.60156588817267
annualized,2.5,2030,1940.0,30.617724490066962,88.66890053147513,129.21929037823963
annualized,2.5,2031,1940.0,43.55607317890768,132.2249737103828,172.7753635571473
annualized,2.5,2032,1940.0,61.54914314982901,193.77411686021182,234.3245067069763
annualized,2.5,2033,1940.0,86.57170010547108,280.3458169656829,320.8962068124474
annualized,2.5,2023,1945.0,0.0,0.0,40.33431950215053
annualized,2.5,2024,1945.0,2.059151806229986,2.059151806229986,42.39347130838051
annualized,2.5,2025,1945.0,3.8119692936161407,5.8711210998461265,46.205440601996656
annualized,2.5,2026,1945.0,6.238677292805022,12.109798392651149,52.44411789480168
annualized,2.5,2027,1945.0,9.598360634456888,21.70815902710804,62.04247852925857
annualized,2.5,2028,1945.0,14.249712243280811,35.95787127038885,76.29219077253939
annualized,2.5,2029,1945.0,20.689328596609926,56.647199866998776,96.98151936914931
annualized,2.5,2030,1945.0,29.604728305244066,86.25192817224284,126.58624767439338
annualized,2.5,2031,1945.0,41.9477542874708,128.19968245971364,168.53400196186416
annualized,2.5,2032,1945.0,59.03619623925252,187.23587869896616,227.57019820111668
annualized,2.5,2033,1945.0,82.69448301268207,269.93036171164823,310.2646812137988
annualized,2.5,2023,1950.0,0.0,0.0,40.18783526435339
annualized,2.5,2024,1950.0,2.044246045528059,2.044246045528059,42.23208130988145
annualized,2.5,2025,1950.0,3.7362550630764844,5.780501108604543,45.968336372957936
annualized,2.5,2026,1950.0,6.058268373258326,11.838769481862869,52.02660474621626
annualized,2.5,2027,1950.0,9.244862390631742,21.08363187249461,61.271467136848
annualized,2.5,2028,1950.0,13.6179559414025,34.701587813897106,74.8894230782505
annualized,2.5,2029,1950.0,19.619331422410824,54.32091923630793,94.50875450066133
annualized,2.5,2030,1950.0,27.855264920266123,82.17618415657405,122.36401942092743
annualized,2.5,2031,1950.0,39.15777395269525,121.3339581092693,161.5217933736227
annualized,2.5,2032,1950.0,54.668670253813985,176.0026283630833,216.19046362743669
annualized,2.5,2033,1950.0,75.95490885568196,251.95753721876525,292.14537248311865
annualized,2.5,2023,1955.0,0.0,0.0,40.07270266460046
annualized,2.5,2024,1955.0,2.0360655239759744,2.0360655239759744,42.108768188576434
annualized,2.5,2025,1955.0,3.7051801310023027,5.741245654978277,45.81394831957874
annualized,2.5,2026,1955.0,5.988470956750163,11.72971661172844,51.802419276328905
annualized,2.5,2027,1955.0,9.111933523669073,20.841650135397515,60.91435279999798
annualized,2.5,2028,1955.0,13.384721859227852,34.22637199462537,74.29907465922582
annualized,2.5,2029,1955.0,19.229747938248842,53.45611993287421,93.52882259747467
annualized,2.5,2030,1955.0,27.225540657517186,80.6816605903914,120.75436325499186
annualized,2.5,2031,1955.0,38.16350745957695,118.84516804996835,158.9178707145688
annualized,2.5,2032,1955.0,53.12626624578877,171.97143429575712,212.04413696035758
annualized,2.5,2033,1955.0,73.5948007134742,245.56623500923132,285.6389376738318
annualized,2.5,2023,1960.0,0.0,0.0,39.945397244673764
annualized,2.5,2024,1960.0,2.032498343807477,2.032498343807477,41.97789558848124
annualized,2.5,2025,1960.0,3.631944921853515,5.664443265660992,45.609840510334756
annualized,2.5,2026,1960.0,5.795810758765562,11.460254024426554,51.40565126910032
annualized,2.5,2027,1960.0,8.723270434146045,20.1835244585726,60.12892170324636
annualized,2.5,2028,1960.0,12.683784068950935,32.867308527523534,72.81270577219729
annualized,2.5,2029,1960.0,18.04189997517158,50.909208502695115,90.85460574736888
annualized,2.5,2030,1960.0,25.29080976611317,76.2000182688083,116.14541551348205
annualized,2.5,2031,1960.0,35.09774453141047,111.29776280021876,151.24316004489253
annualized,2.5,2032,1960.0,48.36539060020033,159.6631534004191,199.60855064509286
annualized,2.5,2033,1960.0,66.31497795032465,225.97813135074375,265.9235285954175
annualized,2.5,2023,1965.0,0.0,0.0,39.80133779511371
annualized,2.5,2024,1965.0,2.023690115451009,2.023690115451009,41.82502791056472
annualized,2.5,2025,1965.0,3.533386539881887,5.557076655332896,45.3584144504466
annualized,2.5,2026,1965.0,5.546915728222608,11.103992383555504,50.90533017866922
annualized,2.5,2027,1965.0,8.232422381540985,19.33641476509649,59.1377525602102
annualized,2.5,2028,1965.0,11.814166329817361,31.15058109491385,70.95191889002756
annualized,2.5,2029,1965.0,16.591249899937097,47.74183099485094,87.54316878996465
annualized,2.5,2030,1965.0,22.962595190236186,70.70442618508713,110.50576398020084
annualized,2.5,2031,1965.0,31.460257040267138,102.16468322535427,141.96602102046796
annualized,2.5,2032,1965.0,42.793853577158444,144.9585368025127,184.7598745976264
annualized,2.5,2033,1965.0,57.909824620483164,202.86836142299586,242.66969921810957
annualized,2.5,2023,1970.0,0.0,0.0,39.67837178364891
annualized,2.5,2024,1970.0,2.01609886234087,2.01609886234087,41.69447064598978
annualized,2.5,2025,1970.0,3.4254906368072664,5.441589499148137,45.11996128279705
annualized,2.5,2026,1970.0,5.274727781023582,10.716317280171719,50.394689063820636
annualized,2.5,2027,1970.0,7.701077982225836,18.417395262397555,58.09576704604647
annualized,2.5,2028,1970.0,10.884647659747714,29.30204292214527,68.98041470579417
annualized,2.5,2029,1970.0,15.06175114901923,44.3637940711645,84.04216585481342
annualized,2.5,2030,1970.0,20.542452163129497,64.906246234294,104.58461801794292
annualized,2.5,2031,1970.0,27.733579623394263,92.63982585768827,132.31819764133718
annualized,2.5,2032,1970.0,37.16892630927255,129.8087521669608,169.4871239506097
annualized,2.5,2033,1970.0,49.54887195404595,179.35762412100675,219.03599590465566
annualized,2.5,2023,1975.0,0.0,0.0,39.57846070072168
annualized,2.5,2024,1975.0,2.00494657056597,2.00494657056597,41.58340727128765
annualized,2.5,2025,1975.0,3.3536473363802433,5.358593906946213,44.93705460766789
annualized,2.5,2026,1975.0,5.106125089826932,10.464718996773145,50.04317969749482
annualized,2.5,2027,1975.0,7.38326346934825,17.847982466121394,57.42644316684307
annualized,2.5,2028,1975.0,10.342136521682711,28.190118987804105,67.76857968852579
annualized,2.5,2029,1975.0,14.186843465523133,42.37696245332724,81.95542315404892
annualized,2.5,2030,1975.0,19.182587190436266,61.5595496437635,101.13801034448518
annualized,2.5,2031,1975.0,25.67396760760792,87.23351725137142,126.8119779520931
annualized,2.5,2032,1975.0,34.108751703978115,121.34226895534954,160.92072965607122
annualized,2.5,2033,1975.0,45.06875992721808,166.41102888256762,205.9894895832893
annualized,2.5,2023,1980.0,0.0,0.0,39.5
annualized,2.5,2024,1980.0,2.002041822793233,2.002041822793233,41.50204182279323
annualized,2.5,2025,1980.0,3.3289695986310637,5.3310114214242965,44.83101142142429
annualized,2.5,2026,1980.0,5.0469948790223995,10.378006300446696,49.8780063004467
annualized,2.5,2027,1980.0,7.271389392280689,17.649395692727385,57.14939569272738
annualized,2.5,2028,1980.0,10.151399952711223,27.80079564543861,67.30079564543861
annualized,2.5,2029,1980.0,13.880262247035766,41.68105789247437,81.18105789247437
annualized,2.5,2030,1980.0,18.708166075262355,60.389223967736726,99.88922396773673
annualized,2.5,2031,1980.0,24.95904195503971,85.34826592277643,124.84826592277643
annualized,2.5,2032,1980.0,33.052295394749535,118.40056131752597,157.90056131752596
annualized,2.5,2033,1980.0,43.53094710678869,161.93150842431464,201.43150842431464
annualized,2.5,2023,1985.0,0.0,0.0,39.433944954128435
annualized,2.5,2024,1985.0,2.0302798477257653,2.0302798477257653,41.4642248018542
annualized,2.5,2025,1985.0,3.356177429648575,5.38645727737434,44.820402231502776
annualized,2.5,2026,1985.0,5.07013147978963,10.45658875716397,49.890533711292406
annualized,2.5,2027,1985.0,7.285716247456836,17.742305004620807,57.17624995874924
annualized,2.5,2028,1985.0,10.14974627341634,27.892051278037147,67.32599623216558
annualized,2.5,2029,1985.0,13.852004976988411,41.744056255025555,81.17800120915399
annualized,2.5,2030,1985.0,18.637820552920843,60.3818768079464,99.81582176207483
annualized,2.5,2031,1985.0,24.824322513126603,85.206199321073,124.64014427520144
annualized,2.5,2032,1985.0,32.8214561043375,118.0276554254105,157.46160037953894
annualized,2.5,2033,1985.0,43.159147110831185,161.1868025362417,200.62074749037012
annualized,2.5,2023,1990.0,0.0,0.0,39.4
annualized,2.5,2024,1990.0,2.0647255483308875,2.0647255483308875,41.46472554833089
annualized,2.5,2025,1990.0,3.3794745582837464,5.444200106614634,44.844200106614636
annualized,2.5,2026,1990.0,5.072902404646385,10.517102511261019,49.91710251126102
annualized,2.5,2027,1990.0,7.254077556046038,17.771180067307057,57.171180067307056
annualized,2.5,2028,1990.0,10.06348278184413,27.834662849151186,67.23466284915119
annualized,2.5,2029,1990.0,13.682063214358664,41.51672606350985,80.91672606350986
annualized,2.5,2030,1990.0,18.34288046718386,59.85960653069371,99.2596065306937
annualized,2.5,2031,1990.0,24.346123415451757,84.20572994614547,123.60572994614546
annualized,2.5,2032,1990.0,32.07844243613049,116.28417238227595,155.68417238227596
annualized,2.5,2033,1990.0,42.037852367191505,158.32202474946746,197.72202474946747
annualized,2.5,2023,1995.0,0.0,0.0,39.4
annualized,2.5,2024,1995.0,2.06540109204618,2.06540109204618,41.46540109204618
annualized,2.5,2025,1995.0,3.359896936555586,5.425298028601766,44.825298028601765
annualized,2.5,2026,1995.0,5.021440376153958,10.446738404755724,49.846738404755726
annualized,2.5,2027,1995.0,7.154105856218656,17.60084426097438,57.000844260974375
annualized,2.5,2028,1995.0,9.891477592319013,27.492321853293394,66.8923218532934
annualized,2.5,2029,1995.0,13.40501691278191,40.89733876607531,80.29733876607531
annualized,2.5,2030,1995.0,17.914802117923628,58.812140883998936,98.21214088399893
annualized,2.5,2031,1995.0,23.70331357076722,82.51545445476616,121.91545445476615
annualized,2.5,2032,1995.0,31.13312747886627,113.64858193363243,153.04858193363242
annualized,2.5,2033,1995.0,40.669626656364414,154.31820858999686,193.71820858999686
annualized,2.5,2023,2000.0,0.0,0.0,39.4
annualized,2.5,2024,2000.0,1.9770765515431208,1.9770765515431208,41.37707655154312
annualized,2.5,2025,2000.0,3.1773757799548896,5.15445233149801,44.55445233149801
annualized,2.5,2026,2000.0,4.699473892334659,9.85392622383267,49.253926223832664
annualized,2.5,2027,2000.0,6.629644810444482,16.48357103427715,55.88357103427715
annualized,2.5,2028,2000.0,9.077292398215363,25.560863432492514,64.96086343249252
annualized,2.5,2029,2000.0,12.18115157343668,37.74201500592919,77.14201500592918
annualized,2.5,2030,2000.0,16.117151930571183,53.85916693650037,93.25916693650038
annualized,2.5,2031,2000.0,21.10838959207308,74.96755652857345,114.36755652857346
annualized,2.5,2032,2000.0,27.437772501919255,102.40532903049271,141.80532903049271
annualized,2.5,2033,2000.0,35.464055908227124,137.86938493871983,177.26938493871984
annualized,2.5,2023,2005.0,0.0,0.0,39.4
annualized,2.5,2024,2005.0,1.8983431594587223,1.8983431594587223,41.298343159458724
annualized,2.5,2025,2005.0,2.996014623804296,4.894357783263018,44.29435778326302
annualized,2.5,2026,2005.0,4.36762620604344,9.261983989306458,48.66198398930646
annualized,2.5,2027,2005.0,6.081543706535474,15.343527695841932,54.743527695841934
annualized,2.5,2028,2005.0,8.223194620344003,23.566722316185935,62.96672231618594
annualized,2.5,2029,2005.0,10.89932613501739,34.46604845120332,73.86604845120331
annualized,2.5,2030,2005.0,14.243325774572199,48.70937422577552,88.10937422577553
annualized,2.5,2031,2005.0,18.42186988872706,67.13124411450258,106.53124411450258
annualized,2.5,2032,2005.0,23.643231370770366,90.77447548527294,130.17447548527295
annualized,2.5,2033,2005.0,30.16766068906172,120.94213617433466,160.34213617433466
annualized,2.5,2023,2010.0,0.0,0.0,39.4
annualized,2.5,2024,2010.0,1.8944225547358826,1.8944225547358826,41.29442255473588
annualized,2.5,2025,2010.0,2.9777429217038254,4.872165476439708,44.27216547643971
annualized,2.5,2026,2010.0,4.328125229773171,9.20029070621288,48.600290706212874
annualized,2.5,2027,2010.0,6.0114060334476385,15.211696739660518,54.611696739660516
annualized,2.5,2028,2010.0,8.109652024295883,23.3213487639564,62.7213487639564
annualized,2.5,2029,2010.0,10.725161111371676,34.04650987532808,73.44650987532808
annualized,2.5,2030,2010.0,13.98544985464261,48.03195972997069,87.43195972997069
annualized,2.5,2031,2010.0,18.0494704088145,66.08143013878518,105.48143013878519
annualized,2.5,2032,2010.0,23.115360078500956,89.19679021728614,128.59679021728613
annualized,2.5,2033,2010.0,29.43010130664075,118.62689152392689,158.02689152392688
annualized,2.5,2023,2015.0,0.0,0.0,39.33
annualized,2.5,2024,2015.0,1.9093575023172917,1.9093575023172917,41.23935750231729
annualized,2.5,2025,2015.0,3.019371611563148,4.92872911388044,44.258729113880435
annualized,2.5,2026,2015.0,4.408821289840844,9.337550403721284,48.66755040372128
annualized,2.5,2027,2015.0,6.148051802665268,15.485602206386552,54.81560220638655
annualized,2.5,2028,2015.0,8.325117171804102,23.810719378190655,63.14071937819065
annualized,2.5,2029,2015.0,11.050238187423084,34.86095756561374,74.19095756561373
annualized,2.5,2030,2015.0,14.461382682687358,49.322340248301096,88.6523402483011
annualized,2.5,2031,2015.0,18.73125058979319,68.0535908380943,107.38359083809429
annualized,2.5,2032,2015.0,24.076017417889915,92.12960825598421,131.45960825598422
annualized,2.5,2033,2015.0,30.766278818993953,122.89588707497816,162.22588707497817
annualized,2.5,2023,2020.0,0.0,0.0,39.2
annualized,2.5,2024,2020.0,1.8272320155246078,1.8272320155246078,41.02723201552461
annualized,2.5,2025,2020.0,2.918105365381102,4.74533738090571,43.94533738090571
annualized,2.5,2026,2020.0,4.283982380665687,9.029319761571397,48.2293197615714
annualized,2.5,2027,2020.0,5.994190097380173,15.02350985895157,54.22350985895157
annualized,2.5,2028,2020.0,8.135532547381317,23.159042406332887,62.35904240633289
annualized,2.5,2029,2020.0,10.816696620822633,33.97573902715552,73.17573902715552
annualized,2.5,2030,2020.0,14.173768624279369,48.14950765143489,87.34950765143489
annualized,2.5,2031,2020.0,18.377141535332868,66.52664918676776,105.72664918676776
annualized,2.5,2032,2020.0,23.64016354117173,90.16681272793949,129.36681272793948
annualized,2.5,2033,2020.0,30.229966830121867,120.39677955806135,159.59677955806137
annualized,2.5,2023,2025.0,0.0,0.0,39.06503916449087
annualized,2.5,2024,2025.0,1.4202615099692757,1.4202615099692757,40.48530067446015
annualized,2.5,2025,2025.0,2.224188438408678,3.6444499483779538,42.70948911286882
annualized,2.5,2026,2025.0,3.192976436607445,6.837426384985399,45.90246554947627
annualized,2.5,2027,2025.0,4.360433517907012,11.19785990289241,50.26289906738328
annualized,2.5,2028,2025.0,5.767300695463462,16.965160598355872,56.03019976284674
annualized,2.5,2029,2025.0,7.4626737305753394,24.427834328931212,63.49287349342208
annualized,2.5,2030,2025.0,9.50571643854208,33.93355076747329,72.99858993196416
annualized,2.5,2031,2025.0,11.96772534167446,45.90127610914775,84.96631527363863
annualized,2.5,2032,2025.0,14.934617720118979,60.83589382926673,99.9009329937576
annualized,2.5,2033,2025.0,18.509929886566837,79.34582371583357,118.41086288032444
annualized,2.5,2023,2030.0,0.0,0.0,38.9
annualized,2.5,2024,2030.0,1.0618511568538551,1.0618511568538551,39.961851156853854
annualized,2.5,2025,2030.0,1.6150224278370757,2.676873584690931,41.57687358469093
annualized,2.5,2026,2030.0,2.2541036488900623,4.930977233580993,43.830977233580995
annualized,2.5,2027,2030.0,2.992437016016325,7.923414249597318,46.82341424959732
annualized,2.5,2028,2030.0,3.8454368273921347,11.768851076989453,50.668851076989455
annualized,2.5,2029,2030.0,4.8309112900175535,16.599762367007006,55.49976236700701
annualized,2.5,2030,2030.0,5.9694343043667075,22.569196671373714,61.46919667137371
annualized,2.5,2031,2030.0,7.2847749888420665,29.85397166021578,68.75397166021578
annualized,2.5,2032,2030.0,8.804393911280002,38.65836557149578,77.55836557149578
annualized,2.5,2033,2030.0,10.560016387408766,49.218381958904544,88.11838195890454
annualized,2.5,2023,2035.0,0.0,0.0,38.63377772443078
annualized,2.5,2024,2035.0,0.9980297576217083,0.9980297576217083,39.63180748205249
annualized,2.5,2025,2035.0,1.5055827014112335,2.503612459032942,41.13739018346372
annualized,2.5,2026,2035.0,2.0867799560269162,4.590392415059858,43.22417013949064
annualized,2.5,2027,2035.0,2.7523070757216033,7.342699490781461,45.97647721521224
annualized,2.5,2028,2035.0,3.5144000545364875,10.857099545317949,49.49087726974873
annualized,2.5,2029,2035.0,4.387070290161752,15.2441698354797,53.87794755991048
annualized,2.5,2030,2035.0,5.386362189334619,20.630532024814322,59.2643097492451
annualized,2.5,2031,2035.0,6.530648150957958,27.16118017577228,65.79495790020306
annualized,2.5,2032,2035.0,7.840966350327001,35.00214652609928,73.63592425053005
annualized,2.5,2033,2035.0,9.341407534768308,44.34355406086759,82.97733178529836
annualized,2.5,2023,2040.0,0.0,0.0,38.36192232227427
annualized,2.5,2024,2040.0,1.0617635244052614,1.0617635244052614,39.42368584667953
annualized,2.5,2025,2040.0,1.6148999307758611,2.6766634551811226,41.03858577745539
annualized,2.5,2026,2040.0,2.253937571733232,4.9306010269143545,43.29252334918862
annualized,2.5,2027,2040.0,2.9922167771102153,7.92281780402457,46.284740126298836
annualized,2.5,2028,2040.0,3.845149609479087,11.767967413503657,50.12988973577792
annualized,2.5,2029,2040.0,4.830541601064795,16.59850901456845,54.96043133684272
annualized,2.5,2030,2040.0,5.968963455907101,22.56747247047555,60.92939479274982
annualized,2.5,2031,2040.0,7.284180476797488,29.85165294727304,68.2135752695473
annualized,2.5,2032,2040.0,8.803648681560126,38.655301628833165,77.01722395110744
annualized,2.5,2033,2040.0,10.559087965429498,49.21438959426266,87.57631191653692
annualized,2.5,2023,2045.0,0.0,0.0,38.300000000000004
annualized,2.5,2024,2045.0,0.8008774367433737,0.8008774367433737,39.100877436743374
annualized,2.5,2025,2045.0,1.6607454970540125,2.4616229337973863,40.76162293379739
annualized,2.5,2026,2045.0,2.7446064487432054,5.206229382540592,43.506229382540596
annualized,2.5,2027,2045.0,4.110809726688203,9.317039109228794,47.6170391092288
annualized,2.5,2028,2045.0,5.832904607732406,15.1499437169612,53.4499437169612
annualized,2.5,2029,2045.0,8.003599721112202,23.153543438073402,61.45354343807341
annualized,2.5,2030,2045.0,10.739753998740497,33.893297436813896,72.1932974368139
annualized,2.5,2031,2045.0,14.188667752145065,48.08196518895896,86.38196518895896
annualized,2.5,2032,2045.0,18.536012554914592,66.61797774387355,104.91797774387356
annualized,2.5,2033,2045.0,24.015826834268907,90.63380457814246,128.93380457814246
annualized,2.5,2023,2050.0,0.0,0.0,38.300000000000004
annualized,2.5,2024,2050.0,-5.3997084968903515,-5.3997084968903515,32.900291503109656
annualized,2.5,2025,2050.0,-10.483024679154898,-15.88273317604525,22.417266823954755
annualized,2.5,2026,2050.0,-24.477617093697106,-40.360350269742355,-2.060350269742351
annualized,2.5,2027,2050.0,-63.005343842717636,-103.36569411245999,-65.06569411246
annualized,2.5,2028,2050.0,-169.0738654886013,-272.4395596010613,-234.1395596010613
annualized,2.5,2029,2050.0,-461.08515796459244,-733.5247175656538,-695.2247175656538
annualized,2.5,2030,2050.0,-1265.0050543706152,-1998.5297719362688,-1960.229771936269
annualized,2.5,2031,2050.0,-3478.231790766805,-5476.761562703074,-5438.4615627030735
annualized,2.5,2032,2050.0,-9571.342072770552,-15048.103635473626,-15009.803635473627
annualized,2.5,2033,2050.0,-26345.94193555382,-41394.04557102745,-41355.745571027444
annualized,3.0,2023,1820.0,0.0,0.0,42.04196616541354
annualized,3.0,2024,1820.0,2.472376500109302,2.472376500109302,44.51434266552285
annualized,3.0,2025,1820.0,5.873098875176671,8.345475375285973,50.38744154069951
annualized,3.0,2026,1820.0,11.387146726306042,19.732622101592014,61.774588267005555
annualized,3.0,2027,1820.0,20.32781295870965,40.060435060301664,82.1024012257152
annualized,3.0,2028,1820.0,34.82451571453902,74.88495077484069,116.92691694025423
annualized,3.0,2029,1820.0,58.32996657559569,133.2149173504364,175.25688351584995
annualized,3.0,2030,1820.0,96.44251047523349,229.65742782566988,271.6993939910834
annualized,3.0,2031,1820.0,158.23949582506202,387.8969236507319,429.93888981614543
annualized,3.0,2032,1820.0,258.4392465523587,646.3361702030907,688.3781363685042
annualized,3.0,2033,1820.0,420.90655768374836,1067.242727886839,1109.2846940522525
annualized,3.0,2023,1825.0,0.0,0.0,41.90878399122808
annualized,3.0,2024,1825.0,2.3585186253638835,2.3585186253638835,44.26730261659196
annualized,3.0,2025,1825.0,5.30809252883334,7.6666111541972235,49.575395145425304
annualized,3.0,2026,1825.0,9.881246906736138,17.54785806093336,59.45664205216144
annualized,3.0,2027,1825.0,16.971674761258214,34.51953282219158,76.42831681341966
annualized,3.0,2028,1825.0,27.9649986260953,62.48453144828688,104.39331543951496
annualized,3.0,2029,1825.0,45.00955109553759,107.49408254382448,149.40286653505257
annualized,3.0,2030,1825.0,71.43620535001725,178.93028789384172,220.8390718850698
annualized,3.0,2031,1825.0,112.4092996179867,291.3395875118284,333.2483715030565
annualized,3.0,2032,1825.0,175.93586025353687,467.2754477653653,509.18423175659336
annualized,3.0,2033,1825.0,274.43034738669434,741.7057951520596,783.6145791432878
annualized,3.0,2023,1830.0,0.0,0.0,41.800030075187976
annualized,3.0,2024,1830.0,2.2225515390281867,2.2225515390281867,44.022581614216165
annualized,3.0,2025,1830.0,4.705664938881389,6.928216477909576,48.72824655309755
annualized,3.0,2026,1830.0,8.3693989818155,15.297615459725076,57.097645534913056
annualized,3.0,2027,1830.0,13.775091342924611,29.072706802649687,70.87273687783767
annualized,3.0,2028,1830.0,21.75097320566804,50.82368000831772,92.6237100835057
